com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
20690,4,0,36,2022-06-02 17:46:00.000,,,2022-06-02 17:47:09.513,2022-06-02 17:47:09.513,36,1.0555556,21.84,1.24,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:47:00.000,0c4cee40-5cee-48bb-b0ce-91668d417f40,
17628,4,0,39,2022-06-03 10:27:00.000,,,2022-06-03 10:27:48.836,2022-06-03 10:27:09.750,39,1.5412807,27.169998,1.44,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 10:28:00.000,86ecc505-8d0f-477f-8cf3-8dea606b5ece,
24703,4,0,44,2022-06-02 15:28:00.000,,,2022-06-02 15:29:10.849,2022-06-02 15:28:00.339,44,1.3617345,33.64,1.78,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:29:00.000,d8dcd463-fd01-4426-ab14-150bf2d3272c,
13285,4,0,20,2022-06-02 15:30:00.000,,,2022-06-02 15:30:44.651,2022-06-02 15:30:24.124,20,1.1124697,14.78,0.83,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:31:00.000,1fc26062-4ac9-4d5b-ae4d-c7926323a24c,
11950,4,0,19,2022-06-02 09:34:00.000,,,2022-06-02 09:34:55.438,2022-06-02 09:34:49.481,19,1.1865736,14.18,0.78000015,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 09:35:00.000,3f670146-82c0-41fb-a41d-88666defada0,
33468,4,0,51,2022-05-31 14:57:00.000,,,2022-05-31 14:59:23.524,2022-05-31 14:59:23.524,51,0.8888889,29.75,1.96,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-31 14:58:00.000,895797c7-6e14-4085-ad3a-32e25cafe325,
4137,4,0,10,2022-06-02 17:50:00.000,,,2022-06-02 17:54:54.981,2022-06-02 17:54:54.981,10,2.0277777,8.39,0.34,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:51:00.000,f69b00d7-8601-4c28-ab12-b42f6b166977,
9096,4,0,17,2022-06-03 10:28:00.000,,,2022-06-03 10:28:54.442,2022-06-03 10:28:54.442,17,1.1388888,10.36,0.62,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 10:29:00.000,66a2fb14-4d65-41b8-8ec5-3644296c52e6,
12648,4,0,21,2022-06-02 16:11:00.000,,,2022-06-02 16:13:17.327,2022-06-02 16:13:17.327,21,1.25,15.81,0.86,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 16:12:00.000,fd4e2ae5-e59f-4ff8-abfb-306155ddbde6,
4186,4,0,8,2022-06-02 15:33:00.000,,,2022-06-02 15:35:00.545,2022-06-02 15:35:00.545,8,1.5000001,6.28,0.33,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:34:00.000,fba94aa8-0ec2-4f1d-977c-333c7b733e77,
23450,4,0,40,2022-06-02 09:47:00.000,,,2022-06-02 09:47:17.271,2022-06-02 09:47:02.680,40,1.3031498,30.560005,1.6199998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 09:48:00.000,f08bccd5-d148-4e05-b420-f8a9260ad97b,
30527,4,0,54,2022-06-02 15:35:00.000,,,2022-06-02 15:35:57.470,2022-06-02 15:35:49.331,54,1.3584622,41.47,2.1899998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:36:00.000,851f326b-6a28-4ffa-b2c7-7afdffe6c4bf,
16658,4,0,26,2022-06-02 17:51:00.000,,,2022-06-02 17:54:55.323,2022-06-02 17:54:55.323,26,0.91666675,15.27,0.91,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:52:00.000,b3f033c7-cf62-4839-b685-af5060a2d38b,
18731,4,0,28,2022-06-03 10:29:00.000,,,2022-06-03 10:29:48.026,2022-06-03 10:29:48.026,28,0.86111104,16.13,1.09,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 10:30:00.000,bb4373d6-8e9a-4e7a-8f1f-f3d39cf4577e,
10821,4,0,20,2022-06-02 15:40:00.000,,,2022-06-02 15:46:59.134,2022-06-02 15:46:59.134,20,1.4166666,15.33,0.82,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:41:00.000,92ae5984-8ad3-456a-aadb-f8ca89b74477,
13753,4,0,25,2022-06-02 10:58:00.000,,,2022-06-02 10:58:55.634,2022-06-02 10:58:49.251,25,1.3938202,19.169998,1.0200002,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 10:59:00.000,81027eb3-11b7-41b6-b499-c59c4756c409,
12265,4,0,23,2022-06-02 17:53:00.000,,,2022-06-02 17:54:55.589,2022-06-02 17:54:55.589,23,1.1666666,14.31,1.01,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:54:00.000,02ddf4d8-704f-4f03-bcde-103c09b22fce,
5095,4,0,13,2022-06-03 10:30:00.000,,,2022-06-03 10:31:31.408,2022-06-03 10:31:31.408,13,1.9722222,10.05,0.48,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 10:31:00.000,2d93630e-c618-4f69-9aec-d51e3eedaa92,
13022,4,0,22,2022-06-02 15:45:00.000,,,2022-06-02 15:46:59.248,2022-06-02 15:46:59.248,22,1.2777778,16.64,0.9,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:46:00.000,e5e4e324-6ac2-47a3-9062-1224d09df092,
7283,4,0,13,2022-05-31 15:05:00.000,,,2022-05-31 15:05:22.479,2022-05-31 15:05:21.443,13,1.0854485,7.90625,0.47998047,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-31 15:06:00.000,015dbd4d-8a55-47ec-b4cd-8f43fa31b0d8,
11297,4,0,16,2022-06-02 11:11:00.000,,,2022-06-02 11:11:16.797,2022-06-02 11:11:09.338,16,1.0285313,11.619999,0.66,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 11:12:00.000,38b9d30b-cc97-4e8a-b7a3-d2bc087f6daf,
2913,4,0,5,2022-06-02 15:47:00.000,,,2022-06-02 15:47:02.928,2022-06-02 15:47:00.546,5,1.311061,3.82,0.19999999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 15:48:00.000,365b5b53-4382-4322-9755-79aff84a19bf,
38661,4,0,68,2022-06-02 17:54:00.000,,,2022-06-02 17:55:00.287,2022-06-02 17:54:55.823,68,1.1119673,42.99,2.46,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:55:00.000,cb2530e7-818c-403f-a9c3-446ba9ef4292,
41366,4,0,68,2022-06-02 16:26:00.000,,,2022-06-02 16:28:28.007,2022-06-02 16:26:09.954,68,1.2374849,51.190002,2.77,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 16:27:00.000,087d985e-303d-4d9d-8b5c-36a2e08734e4,
15370,4,0,24,2022-06-03 10:31:00.000,,,2022-06-03 10:31:31.533,2022-06-03 10:31:31.533,24,0.9166667,14.09,0.92,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 10:32:00.000,4e64fa5e-6d78-42e3-b58c-08cc03ae2fad,
44078,4,0,75,2022-06-02 18:39:00.000,,,2022-06-02 18:39:56.911,2022-06-02 18:39:05.158,75,1.2972195,57.18,3.0,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:40:00.000,ec4822a8-1638-4483-acf7-b51cb6c43ea0,
8319,4,0,14,2022-06-02 11:36:00.000,,,2022-06-02 11:38:09.508,2022-06-02 11:38:09.508,14,1.2777778,10.63,0.57,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 11:37:00.000,26a3150c-0dba-4dc2-ab96-2bb7f058a214,
15860,4,0,26,2022-06-03 10:32:00.000,,,2022-06-03 10:34:30.296,2022-06-03 10:34:30.296,26,0.9722222,15.42,1.06,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 10:33:00.000,ef824bcc-b36f-4110-bed6-10b00e49865b,
47365,4,0,82,2022-06-02 17:55:00.000,,,2022-06-02 17:58:16.916,2022-06-02 17:55:14.107,82,1.0590124,50.16094,2.950117,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:56:00.000,2b3c77c1-1603-44ce-b58e-ceb25936df5e,
14773,4,0,24,2022-06-02 18:40:00.000,,,2022-06-02 18:40:50.347,2022-06-02 18:40:03.803,24,1.2279159,18.14,1.0,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:41:00.000,22fdfbb5-52a1-421d-b619-b0caa4b03b64,
29606,4,0,51,2022-06-02 18:51:00.000,,,2022-06-02 18:51:59.499,2022-06-02 18:51:35.253,51,1.3128853,38.87001,2.0599992,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:52:00.000,8a57386b-7548-4d4f-8abc-04eb60637746,
10796,4,0,16,2022-06-02 11:50:00.000,,,2022-06-02 11:50:08.625,2022-06-02 11:50:06.038,16,1.0901874,11.7699995,0.6600001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 11:51:00.000,0450270e-64ef-4c67-bee3-cb068031bbc6,
18729,4,0,32,2022-06-02 17:56:00.000,,,2022-06-02 17:58:17.214,2022-06-02 17:58:17.214,32,1.0277778,19.25,1.16,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:57:00.000,addc5588-beab-465a-96a3-57fa40fe92f2,
52675,4,0,97,2022-06-03 10:49:00.000,,,2022-06-03 10:49:59.958,2022-06-03 10:49:15.693,97,1.4346216,75.56999,3.799998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 10:50:00.000,2f3f6e62-0108-408e-9827-5b1d9b619188,
41717,4,0,74,2022-06-02 18:52:00.000,,,2022-06-02 18:52:59.557,2022-06-02 18:52:00.373,74,1.3648798,56.940018,2.879999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:53:00.000,cc63e017-e11e-46f2-a8d8-2c0a293ba8d6,
11984,4,0,16,2022-05-31 15:16:00.000,,,2022-05-31 15:16:23.312,2022-05-31 15:16:22.071,16,0.7601052,9.109375,0.6298828,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-31 15:17:00.000,e14068a0-dd8d-42a2-a837-ee6f24f42f29,
8821,4,0,12,2022-06-02 12:24:00.000,,,2022-06-02 12:24:52.959,2022-06-02 12:24:49.077,12,0.991933,8.749999,0.49999994,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 12:25:00.000,6151fbe1-6298-4701-a3b1-f1bf91e657a1,
16303,4,0,27,2022-06-02 16:27:00.000,,,2022-06-02 16:28:28.091,2022-06-02 16:28:28.091,27,1.25,20.38,1.1,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 16:28:00.000,6264f757-e899-480d-ae1d-a0b7f711f750,
10431,4,0,15,2022-06-02 18:53:00.000,,,2022-06-02 18:53:54.575,2022-06-02 18:53:00.273,15,1.0602915,11.059999,0.63,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:54:00.000,254546d9-ea69-42c1-829b-4671784edb9b,
29760,4,0,53,2022-06-02 17:57:00.000,,,2022-06-02 17:58:17.431,2022-06-02 17:58:17.431,53,1.0833334,32.24,1.88,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:58:00.000,baec23ff-93f3-471d-a287-4c0173ca1418,
51753,4,0,95,2022-06-03 10:50:00.000,,,2022-06-03 10:50:50.290,2022-06-03 10:50:00.519,95,1.4252114,73.759964,3.7999976,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 10:51:00.000,ac52fb32-d63c-42dd-8f02-13b4ccd738af,
11322,4,0,17,2022-06-02 18:54:00.000,,,2022-06-02 18:55:00.858,2022-06-02 18:55:00.858,17,1.1111112,12.58,0.71,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:55:00.000,88d44829-ec1a-4ee7-becd-32bc7c68334a,
20774,4,0,32,2022-06-02 12:25:00.000,,,2022-06-02 12:26:05.646,2022-06-02 12:26:05.646,32,1.1388888,23.66,1.32,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 12:26:00.000,5c8bc98a-4352-4823-b06d-5d4a657dac98,
12122,4,0,22,2022-06-02 17:58:00.000,,,2022-06-02 17:58:41.525,2022-06-02 17:58:17.622,22,1.1293516,13.690001,0.8,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 17:59:00.000,11d7e49a-4868-46d4-88b7-cb40783ea732,
3874,4,0,6,2022-06-03 10:51:00.000,,,2022-06-03 10:51:00.476,2022-06-03 10:51:00.476,6,1.1666666,4.52,0.25,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 10:52:00.000,b0fe5f8a-4e1e-4657-b536-c0601d7af884,
31581,4,0,58,2022-06-02 12:27:00.000,,,2022-06-02 12:28:49.094,2022-06-02 12:28:49.094,58,1.4166666,44.74,2.34,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 12:28:00.000,ed147947-7d1b-4e4d-b52e-e56f81f36da1,
7836,4,0,14,2022-06-02 18:31:00.000,,,2022-06-02 18:32:12.089,2022-06-02 18:32:12.089,14,1.0833334,8.49,0.5,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:32:00.000,2fc53a6b-f877-423c-ba92-e27e2a61ccab,
33915,4,0,59,2022-06-02 17:59:00.000,,,2022-06-02 18:00:10.763,2022-06-02 18:00:10.763,59,1.0555556,35.8,2.07,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:00:00.000,4ff397db-fb9c-4343-853c-89e462347943,
13102,4,0,19,2022-06-03 15:18:00.000,,,2022-06-03 15:26:19.917,2022-06-03 15:26:19.917,19,1.0555556,13.83,0.8,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 15:19:00.000,5a5b3357-1a72-41ac-81fc-85612852b470,
24537,4,0,44,2022-06-03 11:03:00.000,,,2022-06-03 11:06:47.453,2022-06-03 11:06:47.453,44,1.3888888,34.08,1.77,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:04:00.000,b0149518-8f51-431e-a3cf-c42f0eefca70,
21404,4,0,39,2022-06-02 18:32:00.000,,,2022-06-02 18:34:14.542,2022-06-02 18:32:12.248,39,1.13292,24.25,1.31,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:33:00.000,3b7d821f-62bf-4d30-8ff1-bf3eac7f47a6,
7816,4,0,13,2022-06-02 16:28:00.000,,,2022-06-02 16:28:30.189,2022-06-02 16:28:29.538,13,1.25,9.77,0.54,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 16:29:00.000,724d12ce-8281-419c-9d54-a8993734eb3b,
36263,4,0,70,2022-06-02 18:00:00.000,,,2022-06-02 18:03:43.189,2022-06-02 18:00:35.672,70,1.2269362,44.49344,2.4899218,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:01:00.000,2979cbb8-1e38-4c14-94f6-ba36cfdc70cb,
50441,4,0,95,2022-06-02 18:33:00.000,,,2022-06-02 18:34:14.819,2022-06-02 18:34:14.819,95,1.1944444,60.25,3.43,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:34:00.000,30658186-4b7a-4be4-95fc-8241b14389f6,
37218,4,0,69,2022-06-03 11:04:00.000,,,2022-06-03 11:06:47.528,2022-06-03 11:06:47.528,69,1.4444444,53.76,2.76,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:05:00.000,80be855f-d6a5-4f2c-bb86-9672089d9e0b,
40301,4,0,72,2022-06-02 12:28:00.000,,,2022-06-02 12:28:49.198,2022-06-02 12:28:49.133,72,1.3815719,55.68,2.89,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 12:29:00.000,4bde3ff7-1f09-400b-87e9-0a9a3e0bf4f5,
7264,4,0,10,2022-06-02 12:29:00.000,,,2022-06-02 12:29:10.683,2022-06-02 12:29:08.209,10,1.0061983,7.31,0.40999997,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 12:30:00.000,8ea73647-5bc6-4ffe-9a9a-b3cb27edc58e,
15731,4,0,27,2022-06-02 18:34:00.000,,,2022-06-02 18:34:46.565,2022-06-02 18:34:15.076,27,1.0335653,16.26,1.02,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:35:00.000,d06c2ff7-b4bc-4583-97f2-2d6f74cffde8,
34538,4,0,59,2022-06-02 18:01:00.000,,,2022-06-02 18:01:40.737,2022-06-02 18:01:00.260,59,1.3063815,45.12001,2.3799992,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:02:00.000,2ea7adcb-9d2c-4dbe-9927-64e1fe19e18d,
15158,4,0,26,2022-06-03 11:05:00.000,,,2022-06-03 11:06:47.568,2022-06-03 11:06:47.568,26,1.3055556,19.79,1.06,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:06:00.000,7527e183-b167-4b08-8922-8d9c554b8b21,
8945,4,9,16,2022-06-02 18:36:00.000,,,2022-06-02 18:36:15.974,2022-06-02 18:36:13.130,25,2.3877323,21.359375,1.3295898,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:37:00.000,c144e10d-d105-4127-8bab-970148bf44e4,
15428,4,0,21,2022-06-03 17:10:00.000,,,2022-06-03 17:14:59.675,2022-06-03 17:14:59.675,21,0.7777778,12.0,0.75,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 17:11:00.000,152d720b-6a3b-4f2b-b06b-44f44a0ee76d,
9375,4,0,16,2022-06-03 15:21:00.000,,,2022-06-03 15:26:19.994,2022-06-03 15:26:19.994,16,1.3055556,12.24,0.66,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 15:22:00.000,f1c3cba3-f5f7-486d-b2f2-acd89a42b81d,
6102,4,0,11,2022-06-02 18:37:00.000,,,2022-06-02 18:38:23.249,2022-06-02 18:38:23.249,11,1.1388888,6.95,0.41,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:38:00.000,722679e6-0249-4ce0-9394-641edf4331ca,
23608,4,0,37,2022-06-03 11:06:00.000,,,2022-06-03 11:06:58.924,2022-06-03 11:06:47.619,37,1.1694844,27.609999,1.5199999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:07:00.000,b6851a21-698d-4729-b126-c6b7410c93ac,
39746,4,5,76,2022-06-02 18:38:00.000,,,2022-06-02 18:39:49.549,2022-06-02 18:38:23.448,81,1.3671383,54.339375,3.2199414,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:39:00.000,81318152-5a52-4933-b8c3-f41f3e48b414,
24374,4,0,39,2022-06-03 17:11:00.000,,,2022-06-03 17:14:59.718,2022-06-03 17:14:59.718,39,0.9444444,23.02,1.38,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 17:12:00.000,854da830-3a5e-497f-8b11-ecf9f879e545,
18400,4,0,35,2022-06-02 16:35:00.000,,,2022-06-02 16:55:00.698,2022-06-02 16:55:00.698,35,1.4722222,27.09,1.42,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 16:36:00.000,07f1137c-69c2-48ce-886f-7fe65648ef4f,
21519,4,0,43,2022-06-03 11:14:00.000,,,2022-06-03 11:14:52.881,2022-06-03 11:14:52.068,43,1.5492594,33.34,1.7499999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:15:00.000,a81ac7a4-c47a-4f83-891f-66e6bc3dc2fa,
47892,4,0,84,2022-06-02 18:39:00.000,,,2022-06-02 18:39:56.505,2022-06-02 18:39:49.833,84,1.1114244,53.228436,3.089629,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:40:00.000,70fde0f7-2501-4217-bb1c-deb749508277,
19582,4,0,34,2022-06-03 17:16:00.000,,,2022-06-03 17:17:35.442,2022-06-03 17:17:35.442,34,1.0555556,20.67,1.2,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 17:17:00.000,2943240c-c50f-4519-a608-c8af1a539a12,
10237,4,0,17,2022-06-02 18:05:00.000,,,2022-06-02 18:05:59.548,2022-06-02 18:05:53.231,17,1.258069,12.880001,0.69000006,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:06:00.000,22aab706-d159-4e17-8b8e-a5fbd14d5f7c,
4425,4,0,7,2022-06-03 11:15:00.000,,,2022-06-03 11:15:14.066,2022-06-03 11:15:13.384,7,1.1862879,5.25,0.29,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:16:00.000,3422c5cd-2306-4024-b855-f7cccec2e394,
26985,4,2,55,2022-06-02 18:51:00.000,,,2022-06-02 18:55:00.038,2022-06-02 18:51:26.762,57,1.5230409,41.1,2.53,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:52:00.000,d1489324-8717-4d62-8e40-43b50ca4a883,
23621,4,0,35,2022-06-03 15:31:00.000,,,2022-06-03 15:33:46.846,2022-06-03 15:33:46.846,35,1.0833334,25.59,1.45,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 15:32:00.000,4dfb865d-9853-4988-bdc8-c0a475d278c8,
43172,4,0,76,2022-06-02 18:52:00.000,,,2022-06-02 18:55:00.125,2022-06-02 18:55:00.125,76,1.0833333,46.77,2.9,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:53:00.000,3fde509c-9995-4fb8-a47e-de09c86bc4c5,
6642,4,0,12,2022-06-03 17:21:00.000,,,2022-06-03 17:27:04.925,2022-06-03 17:27:04.925,12,1.1111112,7.38,0.45,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 17:22:00.000,57477fef-d1b5-4343-b51b-0ef571a86edb,
10865,4,0,14,2022-06-03 11:16:00.000,,,2022-06-03 11:16:34.535,2022-06-03 11:16:26.525,14,0.9166667,9.96,0.58,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:17:00.000,2a90b9cb-9146-4f28-a2d0-01dc67977917,
35948,4,0,55,2022-06-02 18:06:00.000,,,2022-06-02 18:06:48.608,2022-06-02 18:06:00.218,55,1.1330004,40.73,2.2399995,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:07:00.000,70ea927a-5f9f-4772-a2f0-4e14d5004b95,
5990,4,0,10,2022-06-02 18:53:00.000,,,2022-06-02 18:55:00.184,2022-06-02 18:55:00.184,10,1.0,5.99,0.39,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:54:00.000,bf857353-1b4c-48ef-beb8-c1e28792f4ba,
20769,4,0,37,2022-06-02 16:47:00.000,,,2022-06-02 16:55:00.751,2022-06-02 16:55:00.751,37,1.3611112,28.27,1.5,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 16:48:00.000,7d1a2957-e25c-4dd2-98ad-bf21d98fb2b2,
25390,4,0,38,2022-06-03 17:34:00.000,,,2022-06-03 17:34:52.817,2022-06-03 17:34:37.011,38,0.8702681,22.096874,1.409336,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-03 17:35:00.000,6e20216c-a37f-4b99-8e39-65a5f35609fd,
11669,4,0,20,2022-06-03 11:18:00.000,,,2022-06-03 11:18:59.854,2022-06-03 11:18:51.330,20,1.4259949,16.64,0.96000016,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:19:00.000,7c8137cb-e747-4a78-a273-b36e78aae078,
39068,4,0,66,2022-06-02 18:07:00.000,,,2022-06-02 18:10:57.894,2022-06-02 18:07:06.940,66,1.2841625,50.170006,2.6599996,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:08:00.000,879e23d5-9ca8-4014-bc9d-7b984b85964d,
10945,4,0,22,2022-06-02 18:55:00.000,,,2022-06-02 18:55:44.628,2022-06-02 18:55:44.628,22,1.3055556,14.29,0.74,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-02 18:56:00.000,5076e203-2a62-4ec3-a076-5d7210fc3a0b,
9298,4,0,16,2022-06-03 17:41:00.000,,,2022-06-03 17:42:09.567,2022-06-03 17:42:09.567,16,1.3055556,12.14,0.66,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 17:42:00.000,9f842adc-27a5-4ccd-9020-3da74212051f,
12654,4,0,19,2022-06-02 18:55:00.000,,,2022-06-02 18:56:08.572,2022-06-02 18:56:08.572,19,1.1111112,14.06,0.79,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:56:00.000,34e6f69d-975b-46b3-be25-2193bdb88389,
1829,4,0,3,2022-06-03 11:19:00.000,,,2022-06-03 11:19:01.787,2022-06-03 11:19:00.693,3,1.2406836,2.27,0.12,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 11:20:00.000,4ea8b963-6158-4191-92ce-fd2bfabd9ba5,
24207,4,0,37,2022-06-03 15:32:00.000,,,2022-06-03 15:33:46.899,2022-06-03 15:33:46.899,37,1.1388888,27.57,1.48,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 15:33:00.000,4a8fb0a8-ae65-479a-8dbd-355e08713bc2,
25077,4,0,43,2022-06-02 18:08:00.000,,,2022-06-02 18:10:57.989,2022-06-02 18:10:57.989,43,1.3055556,32.74,1.74,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:09:00.000,c6f72e55-78ee-4e62-8248-485295e0f541,
8155,4,0,13,2022-06-02 18:56:00.000,,,2022-06-02 18:56:09.967,2022-06-02 18:56:08.646,13,1.1943449,9.74,0.52,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 18:57:00.000,ad158047-f80d-4349-b00f-9bcba355c027,
24058,4,0,42,2022-06-03 17:42:00.000,,,2022-06-03 17:42:34.570,2022-06-03 17:42:14.476,42,1.3338364,32.090008,1.6199994,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-03 17:43:00.000,72f26bf5-166f-4a72-8b53-13cda5fa6a38,
6163,4,0,13,2022-06-02 19:27:00.000,,,2022-06-02 19:27:34.313,2022-06-02 19:27:34.104,13,1.6986164,10.47,0.44,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-02 19:28:00.000,22c8576c-6cc3-412b-9839-757aa222ae8e,
